ABV;IBU;Rating;BrandAwareness;Style_ale;Style_lager;Style_hybrid
9.0;;72.1;888;1;0;0
5.0;;73.2;4225;1;0;0
5.5;;90.7;378;1;0;0
6.3;;75.7;3918;0;1;0
4.2;;66.4;285;1;0;0
6.0;55,0;79.7;14175;1;0;0
13.4;20,0;75.6;5249;1;0;0
4.0;;60.4;467;1;0;0
6.5;60,0;75.7;7848;1;0;0
5.0;;70.9;192;1;0;0
5.3;25,0;69.7;22432;1;0;0
4.3;38,0;72.7;16643;1;0;0
5.0;;70.5;259;1;0;0
;;82.2;2248;1;0;0
7.5;55,0;81.4;25825;1;0;0
4.2;18,0;63.4;224029;1;0;0
4.9;;70.5;7123;1;0;0
3.6;;52.6;4702;0;1;0
5.2;;71.7;5231;1;0;0
5.0;36,0;80.3;53436;1;0;0
5.6;30,0;71.7;12129;1;0;0
;12,0;85.1;907;1;0;0
6.5;;69.1;4511;1;0;0
16.0;100,0;88.9;8804;1;0;0
8.5;22,0;77.6;4294;1;0;0
9.5;149,0;83.1;82147;1;0;0
4.7;;59.3;836;0;0;1
9.0;;87.2;1504;1;0;0
5.5;;68.9;7927;0;1;0
5.5;45,0;74.8;33571;0;1;0
10.0;60,0;83.6;316;1;0;0
5.0;19,0;68.8;18659;1;0;0
5.4;;77.1;6058;1;0;0
11.0;;68.8;12953;1;0;0
6.0;;76.9;278;1;0;0
5.4;;72.9;9934;0;1;0
11.8;;76.1;3621;1;0;0
4.8;38,0;64.2;94695;0;1;0
5.0;;51.9;3795;0;1;0
6.5;;73.2;20017;1;0;0
8.0;;73.6;5848;1;0;0
5.0;;66.2;2544;0;1;0
8.0;40,0;;3500;1;0;0
8.0;68,0;74.5;3263;1;0;0
12.0;;101.3;5872;1;0;0
4.2;;67.4;8462;0;0;1
5.0;;57.3;9479;0;1;0
8.5;;94.2;12013;1;0;0
5.0;;63.8;3229;0;1;0
;;59.0;3231;1;0;0
4.6;;80.3;4643;1;0;0
9.3;158,0;82.4;3891;1;0;0
4.5;;80.4;11453;1;0;0
5.0;18,0;73.9;599;1;0;0
6.5;;78.3;3081;1;0;0
6.4;35,0;85.8;29038;1;0;0
5.6;20,0;64.6;53121;0;1;0
7.0;50,0;78.3;1759;1;0;0
10.0;;89.3;3511;1;0;0
9.0;99,0;72.3;1613;1;0;0
5.2;;76.0;953;1;0;0
5.8;28,0;81.1;5893;1;0;0
10.0;20,0;75.7;3158;1;0;0
4.0;3,0;80.3;14921;1;0;0
5.6;51,0;69.5;22558;1;0;0
5.2;;90.6;2172;1;0;0
5.0;23,0;68.1;6881;1;0;0
10.0;;74.3;51414;1;0;0
8.0;;78.2;12793;1;0;0
5.5;35,0;66.9;26446;1;0;0
10.5;;80.1;2810;1;0;0
6.0;55,0;77.6;15077;1;0;0
6.8;;80.0;5745;1;0;0
;;81.9;4249;1;0;0
6.25;;92.7;844;1;0;0
6.8;;68.6;6727;1;0;0
4.5;;70.2;3244;1;0;0
8.3;;66.5;246;0;1;0
7.7;66,0;79.5;12482;1;0;0
8.5;41,0;74.0;3315;0;1;0
8.5;35,0;69.9;6085;1;0;0
10.0;100,0;87.3;14927;1;0;0
5.0;;69.5;1530;1;0;0
5.7;70,0;77.7;20401;1;0;0
10.2;118,0;86.7;5875;1;0;0
;;66.3;94;1;0;0
9.0;;78.3;908;1;0;0
9.2;101,0;72.5;70254;1;0;0
5.4;;67.7;9439;1;0;0
5.5;;68.3;2825;1;0;0
4.0;8,0;60.1;3804;1;0;0
8.0;50,0;75.8;2145;1;0;0
8.8;75,0;75.9;9142;1;0;0
5.0;;76.5;5814;1;0;0
11.5;;83.7;2070;1;0;0
7.5;;72.2;15629;1;0;0
5.4;45,0;76.3;2857;1;0;0
7.0;26,0;68.8;112014;1;0;0
7.0;;71.3;12668;1;0;0
7.0;;78.7;638;1;0;0
8.4;;81.7;2273;1;0;0
4.9;;66.7;21281;1;0;0
6.4;50,0;;9753;1;0;0
6.75;;66.6;5438;1;0;0
6.9;10,0;82.3;17395;1;0;0
6.5;;75.6;13805;1;0;0
11.5;;78.4;16568;1;0;0
11.0;100,0;82.0;16309;1;0;0
8.0;18,0;70.3;7681;0;1;0
5.6;;79.8;10105;1;0;0
4.5;5,0;74.9;7486;1;0;0
5.0;;51.1;12154;0;1;0
7.2;87,0;80.2;5639;1;0;0
8.5;;74.0;2331;1;0;0
6.0;;82.0;1660;1;0;0
15.7;;82.7;4065;1;0;0
4.4;;37.8;675;0;1;0
4.3;;60.8;154;1;0;0
6.0;;60.7;1009;0;1;0
9.4;21,0;73.6;2908;1;0;0
7.0;;76.9;2192;1;0;0
;62,0;89.7;1790;1;0;0
4.5;;45.4;10761;0;1;0
9.5;;73.1;5025;1;0;0
8.5;;76.8;5988;1;0;0
7.5;30,0;72.4;1691;0;1;0
5.2;30,0;85.4;160837;1;0;0
9.5;124,0;74.0;13055;0;0;0
6.8;70,0;73.4;59304;1;0;0
4.0;;55.1;2717;0;1;0
10.0;;81.6;5014;1;0;0
8.0;;79.9;44683;1;0;0
10.0;;74.3;2048;1;0;0
6.5;;67.7;1255;1;0;0
5.2;39,0;68.5;3583;1;0;0
9.5;;73.4;3401;1;0;0
4.9;;57.5;18360;0;1;0
4.7;;58.3;11123;0;1;0
6.0;25,0;66.6;23671;1;0;0
9.75;85,0;85.6;20275;1;0;0
7.5;30,0;77.6;96212;1;0;0
9.5;;79.4;1897;1;0;0
8.8;35,0;84.2;5504;1;0;0
6.5;65,0;75.2;7931;1;0;0
5.2;;69.1;2360;1;0;0
4.4;12,0;66.2;3131;1;0;0
7.5;65,0;76.8;9012;1;0;0
4.5;;74.3;3854;1;0;0
7.0;;59.9;3912;0;1;0
6.5;60,0;76.0;19316;0;1;0
6.5;70,0;79.5;116196;1;0;0
11.0;;81.0;247;1;0;0
5.4;;77.5;4941;1;0;0
6.5;18,0;86.0;23367;1;0;0
12.0;50,0;87.8;12395;1;0;0
5.5;12,0;70.1;162670;1;0;0
10.4;;69.0;5483;1;0;0
7.0;70,0;73.5;3343;0;0;1
11.0;;87.4;76;0;1;0
6.0;;77.7;4016;1;0;0
7.0;45,0;71.6;19875;1;0;0
5.5;25,0;74.7;7275;0;1;0
5.8;16,0;67.3;39251;0;0;1
5.5;50,0;71.7;21272;1;0;0
15.0;;85.6;952;1;0;0
5.3;27,0;67.5;61930;1;0;0
8.0;;72.0;19772;1;0;0
5.5;;93.8;1946;1;0;0
5.7;;87.8;3332;1;0;0
4.7;;64.7;1285;1;0;0
4.3;45,0;73.3;449157;1;0;0
3.9;;76.3;5539;1;0;0
10.1;;67.5;302;1;0;0
6.8;;80.4;11393;1;0;0
4.5;20,0;65.1;10581;0;1;0
6.0;;60.2;1962;0;1;0
8.5;41,0;71.2;3315;0;1;0
;55,0;71.0;46677;1;0;0
3.9;;49.9;2330;0;1;0
8.6;;65.9;1783;1;0;0
5.0;;45.2;193;0;1;0
4.7;;77.5;9167;1;0;0
10.0;;71.9;6747;1;0;0
5.0;28,0;65.7;15401;1;0;0
3.0;;59.7;6145;1;0;0
10.6;30,0;66.8;4369;1;0;0
8.6;18,0;64.8;17353;0;1;0
5.3;21,0;73.6;8531;1;0;0
4.8;15,0;63.9;4206;1;0;0
6.3;52,0;67.6;71166;1;0;0
5.4;18,0;77.2;50304;0;1;0
9.5;;75.1;2391;1;0;0
5.7;;69.8;16709;1;0;0
5.0;15,0;69.7;4080;1;0;0
10.5;15,0;82.4;4389;1;0;0
;10,0;57.8;1654;0;1;0
5.2;14,0;65.4;2543;0;1;0
4.7;20,0;78.1;11777;1;0;0
7.5;87,0;75.1;82179;1;0;0
5.73;26,0;74.6;1222;1;0;0
11.0;;81.0;2089;1;0;0
5.3;12,0;69.9;11346;1;0;0
3.4;;71.9;2573;1;0;0
6.0;44,0;73.6;14289;1;0;0
8.5;60,0;72.4;16152;1;0;0
5.9;30,0;65.1;5719;0;0;1
9.0;100,0;81.2;2409;1;0;0
7.1;76,0;65.4;28903;1;0;0
8.9;;64.4;549;1;0;0
7.3;;85.2;5156;1;0;0
9.5;;80.1;4887;1;0;0
6.1;45,0;67.8;37806;1;0;0
8.0;69,0;82.9;4141;0;1;0
8.6;;71.1;2041;1;0;0
10.5;;79.4;989;1;0;0
4.8;;64.4;26458;1;0;0
6.75;35,0;312.0;58386;1;0;0
4.8;20,0;75.7;2437;0;1;0
;;92.1;977;1;0;0
5.5;40,0;82.1;789;1;0;0
6.8;70,0;66.9;13420;1;0;0
5.0;;75.4;1423;1;0;0
5.0;;69.7;462;1;0;0
7.2;70,0;77.5;8647;1;0;0
10.0;40,0;82.8;13599;1;0;0
3.8;;63.7;15262;1;0;0
5.0;61,0;73.5;14519;1;0;0
5.7;;72.2;501;1;0;0
9.7;30,0;76.3;8517;1;0;0
5.6;25,0;72.3;16571;0;1;0
7.5;75,0;79.6;6249;1;0;0
6.5;;81.7;940;1;0;0
10.0;;84.2;10935;1;0;0
9.0;;79.3;966;1;0;0
8.0;;71.3;2576;1;0;0
12.5;75,0;81.4;32845;1;0;0
6.7;35,0;73.7;30120;1;0;0
5.25;20,0;70.6;14377;1;0;0
9.0;;;335;1;0;0
13.0;65,0;86.7;22401;1;0;0
6.0;;71.0;9072;1;0;0
6.0;40,0;71.6;13579;1;0;0
7.3;75,0;75.8;7987;1;0;0
7.0;;64.9;16481;0;1;0
13.5;4,0;85.1;4343;1;0;0
9.5;45,0;77.0;8048;1;0;0
7.5;;68.1;49785;1;0;0
8.5;;;14351;1;0;0
5.6;35,0;72.8;1230;1;0;0
5.0;30,0;71.6;10373;1;0;0
4.5;;52.3;103;0;1;0
5.0;;79.8;3393;1;0;0
;;77.8;1756;1;0;0
7.1;;42.8;1250;0;1;0
7.0;;60.8;4040;0;1;0
9.3;70,0;77.3;7339;1;0;0
3.0;;76.3;25435;1;0;0
4.5;30,0;67.6;1705;0;1;0
3.5;;77.7;8291;1;0;0
6.2;;73.3;7590;1;0;0
6.8;22,0;68.6;3387;0;1;0
5.8;35,0;72.3;7910;1;0;0
8.0;;86.1;13696;1;0;0
6.0;;90.5;670;1;0;0
10.0;;73.8;18554;1;0;0
11.4;43,0;79.8;6837;1;0;0
10.0;;79.0;5162;1;0;0
7.25;;77.0;13789;1;0;0
8.0;;84.6;12430;1;0;0
4.9;33,0;74.3;4407;0;1;0
4.5;20,0;67.9;22663;1;0;0
4.7;22,0;70.7;70421;0;1;0
6.2;38,0;66.5;35638;1;0;0
5.5;45,0;78.9;14339;1;0;0
5.5;23,0;70.1;241;1;0;0
5.5;32,0;74.1;22290;1;0;0
6.7;;78.5;16012;1;0;0
7.2;;86.4;15992;1;0;0
5.5;;74.6;627;1;0;0
10.0;28,0;72.5;2582;1;0;0
4.5;15,0;62.6;4579;1;0;0
5.0;;64.9;8919;0;1;0
7.2;;87.4;8006;1;0;0
8.5;75,0;81.6;6854;0;1;0
6.2;;89.1;781;1;0;0
2.8;;29.3;4418;0;1;0
14.0;;79.7;2405;0;1;0
7.0;;70.6;1025;1;0;0
9.0;30,0;74.6;2394;1;0;0
6.0;;63.9;5477;1;0;0
9.3;12,0;76.2;24894;0;0;1
5.75;49,0;75.7;7322;1;0;0
3.9;;52.4;2145;0;1;0
7.6;;70.7;358;1;0;0
6.0;;78.2;39844;1;0;0
5.0;;74.5;8938;1;0;0
4.5;20,0;66.1;7212;1;0;0
4.3;;58.6;2455;1;0;0
10.3;36,0;72.4;4390;1;0;0
6.0;;77.8;17639;1;0;0
6.0;;79.9;71;1;0;0
4.5;;70.9;5874;1;0;0
;;74.2;159;1;0;0
4.5;;69.3;7728;1;0;0
5.3;27,0;62.3;4130;1;0;0
8.0;;67.7;6945;1;0;0
8.2;23,0;78.2;4769;1;0;0
11.0;;82.2;549;1;0;0
5.4;;59.9;17530;0;1;0
6.5;115,0;69.9;3452;1;0;0
7.5;;85.0;3568;1;0;0
6.0;15,0;75.1;8816;1;0;0
6.5;;71.9;10524;1;0;0
6.2;29,0;68.2;2125;1;0;0
8.0;;81.3;10591;1;0;0
5.4;;60.7;7293;0;1;0
7.0;77,0;82.7;12607;1;0;0
8.85;;87.2;1805;1;0;0
11.0;;77.8;24903;1;0;0
5.0;;63.2;529;0;1;0
5.0;;64.1;4910;1;0;0
9.0;;;72;1;0;0
9.6;;81.0;5394;1;0;0
4.5;;48.7;1510;0;1;0
5.5;23,0;70.3;6870;0;1;0
8.5;40,0;74.8;7500;1;0;0
6.0;;67.5;44133;1;0;0
10.0;30,0;75.8;2013;1;0;0
12.0;35,0;75.6;4760;1;0;0
5.9;53,0;79.6;21383;0;0;1
6.0;44,0;70.6;10618;1;0;0
9.3;70,0;81.5;56941;1;0;0
8.0;;72.9;221;1;0;0
5.1;17,0;65.0;9117;1;0;0
5.5;55,0;75.9;5936;1;0;0
7.0;37,0;72.1;2411;1;0;0
6.0;;84.5;15459;1;0;0
6.8;;78.8;35710;1;0;0
10.0;;89.0;1251;1;0;0
4.8;43,0;69.0;4219;0;1;0
6.0;10,0;84.9;9415;1;0;0
9.0;45,0;80.9;5372;1;0;0
4.2;;66.5;7649;1;0;0
8.2;62,0;80.5;155129;1;0;0
7.5;;68.3;484;1;0;0
12.6;;67.0;905;0;1;0
6.5;50,0;65.3;5516;1;0;0
7.4;;74.7;6328;1;0;0
5.0;;62.7;14055;1;0;0
13.8;;73.4;580;1;0;0
8.0;50,0;78.2;49377;1;0;0
4.5;;57.4;20595;0;1;0
12.0;75,0;85.1;58335;1;0;0
9.5;75,0;78.1;105033;1;0;0
4.9;18,0;69.9;2819;0;1;0
4.7;;66.2;18415;0;1;0
4.5;;72.9;2016;1;0;0
5.0;18,0;67.1;7537;0;1;0
5.0;17,0;73.9;10192;0;1;0
8.4;50,0;79.0;5007;1;0;0
6.9;61,0;75.0;6590;1;0;0
6.3;;84.6;3667;1;0;0
4.8;;55.8;802;0;1;0
6.8;70,0;82.5;8328;1;0;0
5.0;20,0;56.5;31189;1;0;0
5.7;24,0;72.9;1835;0;1;0
15.0;;92.6;174;0;1;0
8.0;22,0;49.3;19698;0;0;0
7.5;;71.6;142;1;0;0
6.0;54,0;72.5;4023;1;0;0
8.5;;78.6;4878;1;0;0
4.8;;71.2;46;1;0;0
6.0;20,0;64.2;4329;1;0;0
6.0;;76.8;4164;1;0;0
10.6;48,0;81.1;11864;1;0;0
6.6;41,0;64.4;1070;0;0;1
8.5;;77.8;529;1;0;0
6.0;;85.2;2406;1;0;0
5.8;40,0;64.1;4874;1;0;0
9.0;;97.5;2053;1;0;0
9.1;57,0;73.0;46902;1;0;0
7.4;86,0;76.2;35222;1;0;0
8.0;30,0;81.4;26067;1;0;0
6.5;30,0;74.8;9374;1;0;0
10.6;55,0;85.0;3332;1;0;0
8.5;100,0;84.0;34056;1;0;0
5.5;;75.3;1934;0;1;0
7.0;85,0;76.7;19307;1;0;0
10.2;97,0;89.6;6153;1;0;0
9.0;42,0;78.1;2901;1;0;0
9.7;95,0;81.7;3361;1;0;0
6.6;;66.5;10307;0;1;0
11.5;;92.0;2326;1;0;0
5.8;;69.7;26830;1;0;0
5.2;;80.5;1200;1;0;0
5.5;;76.0;5572;1;0;0
10.0;56,0;72.3;9227;1;0;0
4.9;45,0;81.3;11751;1;0;0
7.2;18,0;67.6;3857;1;0;0
3.8;;48.9;1724;0;1;0
6.0;;67.0;2019;1;0;0
8.6;;56.5;562;0;1;0
5.5;;72.9;3903;1;0;0
9.4;80,0;74.6;16326;1;0;0
10.5;;77.6;4123;1;0;0
7.0;70,0;81.2;24223;1;0;0
22.0;200,0;75.0;1677;0;1;0
8.5;;81.1;4774;1;0;0
15.1;;83.2;4029;1;0;0
5.0;;65.8;2135;1;0;0
6.5;;68.5;10599;1;0;0
9.0;;72.2;617;1;0;0
10.0;;83.3;1678;1;0;0
4.5;;64.8;10090;1;0;0
9.5;;82.1;14034;1;0;0
6.5;80,0;80.1;6686;1;0;0
5.5;;73.9;16600;1;0;0
5.4;;64.7;1206;1;0;0
6.0;;82.2;2406;1;0;0
11.0;;76.3;712;1;0;0
7.0;93,0;72.7;4780;1;0;0
4.5;;64.1;28580;1;0;0
7.6;;88.7;8290;1;0;0
9.5;26,0;70.6;38526;1;0;0
6.9;69,0;74.3;12120;1;0;0
5.0;;76.5;1256;0;1;0
5.5;;63.1;7301;0;1;0
7.3;83,0;82.4;11306;1;0;0
11.0;34,0;89.1;5501;1;0;0
6.5;47,0;70.7;13294;1;0;0
7.0;;81.4;885;1;0;0
5.0;29,0;70.2;12531;1;0;0
4.7;;77.4;5353;1;0;0
6.0;32,0;72.6;6600;1;0;0
5.5;38,0;66.4;4412;1;0;0
5.3;13,0;66.3;5944;1;0;0
8.0;;85.0;572;1;0;0
5.1;15,0;68.3;6246;1;0;0
6.1;60,0;65.3;5837;1;0;0
4.5;20,0;73.4;2820;1;0;0
5.3;;78.3;3334;1;0;0
4.3;;70.8;28841;1;0;0
10.0;60,0;81.0;15546;1;0;0
5.5;65,0;64.3;5690;1;0;0
17.0;;82.3;1593;1;0;0
5.5;11,0;73.8;17206;0;1;0
10.0;;78.4;4692;1;0;0
5.3;25,0;66.1;651;1;0;0
8.0;;80.4;5319;1;0;0
7.2;55,0;72.2;22401;1;0;0
6.5;65,0;69.7;11121;1;0;0
4.9;17,0;67.4;26851;1;0;0
5.5;;91.2;3406;1;0;0
5.2;34,0;68.4;78223;1;0;0
4.5;;67.6;9488;1;0;0
5.5;45,0;71.7;20544;1;0;0
8.4;;74.1;9430;1;0;0
6.5;25,0;60.5;3662;1;0;0
9.3;78,0;69.6;4037;1;0;0
5.5;23,0;73.1;2363;0;1;0
5.0;;73.2;3428;1;0;0
8.0;;79.4;3750;1;0;0
10.0;;78.6;11319;1;0;0
7.5;;79.0;4586;1;0;0
6.5;70,0;76.1;5252;1;0;0
10.5;;83.5;4167;1;0;0
11.0;31,0;87.5;164364;1;0;0
7.3;3,0;75.1;69032;1;0;0
7.1;71,0;70.0;13575;1;0;0
5.0;;75.2;1975;1;0;0
7.3;;69.7;13175;1;0;0
7.3;;67.8;1630;1;0;0
4.2;;44.4;2415;0;1;0
;;59.0;157;0;1;0
5.5;16,0;68.6;11823;1;0;0
10.5;70,0;67.5;30732;1;0;0
7.5;;64.4;4096;1;0;0
6.0;;75.8;13594;1;0;0
9.0;80,0;71.9;14528;1;0;0
8.6;12,0;71.4;9721;1;0;0
5.5;12,0;66.4;5836;1;0;0
5.4;;49.1;515;1;0;0
5.3;;75.5;2562;0;1;0
4.2;11,0;55.0;65948;0;0;1
6.2;65,0;79.6;42533;1;0;0
9.0;100,0;90.4;36720;1;0;0
5.2;20,0;82.0;1888;1;0;0
11.5;;87.0;270;1;0;0
7.5;;75.9;859;1;0;0
8.0;;;2355;1;0;0
8.88;;87.8;2946;1;0;0
7.5;;76.6;4034;1;0;0
4.8;;73.6;12408;1;0;0
4.3;43,0;75.6;24400;1;0;0
9.3;;78.5;1017;1;0;0
5.6;30,0;78.1;4086;1;0;0
7.5;;74.9;3686;1;0;0
8.2;50,0;83.0;8976;1;0;0
6.0;;83.3;11291;1;0;0
5.2;33,0;61.8;3103;1;0;0
9.7;80,0;80.6;6163;1;0;0
6.0;;54.4;83372;0;1;0
7.2;;;7916;1;0;0
4.9;40,0;73.2;14726;0;1;0
5.0;29,0;66.9;8410;1;0;0
5.6;20,0;69.5;2087;1;0;0
5.2;;69.9;863;1;0;0
10.0;;81.1;1521;1;0;0
8.6;80,0;66.4;13030;1;0;0
4.5;;72.4;3990;1;0;0
10.0;;82.6;10622;1;0;0
5.9;;65.0;7532;1;0;0
6.0;;82.7;4271;1;0;0
5.2;28,0;65.5;6037;0;1;0
4.4;;51.6;3714;0;1;0
10.0;;75.7;7609;1;0;0
7.0;;74.6;523;1;0;0
6.8;83,0;66.9;1492;1;0;0
4.9;;63.8;2582;0;1;0
5.7;28,0;76.0;14299;0;1;0
5.0;;69.8;7124;1;0;0
8.0;85,0;81.3;3298;1;0;0
5.4;;84.7;11281;1;0;0
7.0;;71.4;491;1;0;0
8.5;60,0;85.5;5478;1;0;0
6.1;3,0;70.5;12664;1;0;0
6.8;90,0;74.1;6752;1;0;0
8.2;20,0;89.6;665;1;0;0
8.5;50,0;;45115;1;0;0
11.2;;75.6;1151;1;0;0
4.2;;79.5;16017;1;0;0
4.4;38,0;73.7;9806;1;0;0
5.5;;70.6;492;1;0;0
8.5;37,0;76.7;4261;1;0;0
6.5;;86.0;3904;1;0;0
5.4;37,0;68.6;2524;0;0;1
9.0;55,0;80.1;39406;1;0;0
4.7;;78.7;11872;1;0;0
5.6;45,0;78.5;178889;1;0;0
4.8;;69.3;23404;1;0;0
8.5;40,0;76.4;1809;1;0;0
8.5;;60.3;1000;1;0;0
4.7;50,0;61.2;17308;0;1;0
8.5;20,0;70.0;2571;1;0;0
12.0;;77.6;5504;1;0;0
6.4;;84.8;26905;1;0;0
8.5;37,0;75.1;1670;1;0;0
10.0;100,0;73.4;5560;1;0;0
5.0;;57.3;16634;0;1;0
4.5;50,0;80.2;5791;1;0;0
10.0;;70.7;207;1;0;0
11.5;;82.4;40626;1;0;0
7.0;68,0;80.6;35255;1;0;0
5.5;30,0;69.7;3252;1;0;0
8.5;;89.0;4909;1;0;0
5.3;35,0;65.7;17801;0;1;0
4.4;;68.6;6043;0;0;1
5.7;78,0;77.3;5830;1;0;0
5.5;;65.1;5384;1;0;0
12.0;;79.0;1167;1;0;0
7.2;26,0;77.9;16420;1;0;0
6.9;;71.5;2625;1;0;0
4.9;27,0;73.3;7840;1;0;0
9.5;100,0;79.2;5043;1;0;0
7.0;50,0;76.9;32052;1;0;0
9.75;;77.9;12194;1;0;0
4.5;30,0;70.4;9268;1;0;0
6.0;;74.1;35092;1;0;0
5.9;;73.7;8882;1;0;0
12.0;;84.6;3037;1;0;0
7.0;55,0;74.9;5191;1;0;0
5.6;14,0;69.9;1384;1;0;0
3.5;;66.5;1405;1;0;0
10.2;80,0;87.2;10491;1;0;0
7.2;65,0;77.8;10503;0;1;0
8.4;;82.1;6912;1;0;0
5.2;;66.1;8156;0;1;0
7.4;;71.9;1874;1;0;0
9.25;20,0;74.8;6431;1;0;0
4.97;;66.7;405;1;0;0
4.7;;60.1;99911;0;1;0
5.2;;64.9;1574;1;0;0
5.1;31,0;68.5;10886;1;0;0
5.5;30,0;84.3;6563;1;0;0
5.8;40,0;;6380;1;0;0
8.5;;75.8;475;1;0;0
7.3;82,0;76.7;35466;1;0;0
8.5;;69.4;816;1;0;0
11.2;60,0;95.7;5696;1;0;0
13.0;50,0;83.4;24629;1;0;0
7.5;35,0;77.4;1077;0;1;0
4.8;20,0;67.8;4546;0;1;0
5.2;21,0;70.7;57241;0;1;0
4.8;;62.5;13017;1;0;0
6.2;;72.7;3034;1;0;0
6.7;108,0;74.1;18117;1;0;0
8.0;;68.1;537;1;0;0
9.0;130,0;77.4;3407;1;0;0
5.3;;64.6;799;1;0;0
6.5;;73.1;184;1;0;0
7.6;;68.5;1614;1;0;0
5.2;10,0;72.5;5181;1;0;0
7.6;38,0;75.0;2166;1;0;0
9.0;;89.6;3452;1;0;0
5.5;;67.0;233;0;1;0
6.3;25,0;66.2;1508;1;0;0
6.3;;76.3;7906;1;0;0
4.5;;67.2;2508;1;0;0
9.0;34,0;82.1;659;1;0;0
4.5;;73.5;6925;1;0;0
;;;29;1;0;0
9.5;80,0;70.2;21170;1;0;0
5.0;20,0;83.7;20866;1;0;0
5.3;;74.9;4506;0;1;0
;;76.5;18;0;1;0
8.0;;72.2;450;1;0;0
4.0;;45.0;1496;0;1;0
6.5;80,0;65.4;40044;1;0;0
7.5;;72.6;16518;1;0;0
7.0;30,0;73.0;4719;0;1;0
9.0;;73.6;1613;1;0;0
5.0;17,0;69.0;31326;1;0;0
9.5;;82.9;805;1;0;0
11.1;;87.9;2413;1;0;0
17.22;;85.1;19686;1;0;0
6.5;28,0;74.2;41295;1;0;0
17.3;;85.7;12972;1;0;0
5.3;18,0;72.1;25476;1;0;0
13.0;26,0;79.1;2230;1;0;0
8.1;75,0;74.8;11079;1;0;0
4.8;20,0;71.4;12315;1;0;0
32.0;90,0;74.3;9484;1;0;0
13.4;60,0;82.6;37488;1;0;0
5.2;;73.9;2979;1;0;0
6.7;;81.5;14902;1;0;0
3.0;4,0;72.5;20153;1;0;0
7.5;75,0;75.2;50394;1;0;0
6.5;70,0;78.0;1635;1;0;0
4.9;32,0;69.9;13292;1;0;0
5.7;22,0;71.5;6775;0;1;0
8.0;70,0;76.9;7763;1;0;0
10.4;;82.5;1719;1;0;0
;;62.5;96;1;0;0
3.8;15,0;66.6;11075;1;0;0
6.8;;78.7;4738;1;0;0
7.5;100,0;77.1;8736;1;0;0
9.0;;78.1;6586;1;0;0
5.0;25,0;69.6;3090;0;1;0
12.0;50,0;68.4;7447;1;0;0
6.2;70,0;72.0;10498;1;0;0
9.5;26,0;74.8;38526;1;0;0
5.9;;79.5;14386;1;0;0
5.3;23,0;78.9;21332;1;0;0
6.8;15,0;75.1;6938;1;0;0
5.0;;94.5;2898;1;0;0
3.9;;47.5;4892;0;1;0
4.7;;66.7;3482;1;0;0
13.0;55,0;73.6;9950;1;0;0
7.2;20,0;73.0;10796;1;0;0
6.9;20,0;72.2;12817;1;0;0
12.0;;79.6;9182;1;0;0
9.5;25,0;70.8;2116;1;0;0
7.5;;73.3;1250;1;0;0
6.0;;69.9;3658;1;0;0
8.4;;87.8;24086;1;0;0
7.0;;86.1;5360;1;0;0
6.0;55,0;72.9;7136;1;0;0
11.0;63,0;72.2;1205;1;0;0
6.6;76,0;69.2;3048;0;1;0
5.0;16,0;66.7;24504;0;1;0
11.1;;76.9;8071;1;0;0
4.5;22,0;64.4;11304;0;1;0
6.0;18,0;65.7;5625;1;0;0
6.8;26,0;65.8;10464;1;0;0
3.3;15,0;68.0;3051;0;1;0
5.0;;62.7;14972;0;1;0
11.0;80,0;81.8;21800;1;0;0
8.5;;84.6;4705;1;0;0
8.0;;69.9;3159;1;0;0
7.63;;87.2;10578;1;0;0
11.0;;81.1;1012;1;0;0
7.0;35,0;65.0;14686;1;0;0
8.1;90,0;86.6;14903;1;0;0
8.5;;70.5;5676;1;0;0
7.7;50,0;65.4;5389;1;0;0
6.5;65,0;71.5;9736;1;0;0
8.2;30,0;71.9;15024;1;0;0
5.4;25,0;77.5;4088;1;0;0
9.2;24,0;75.1;11356;1;0;0
7.6;85,0;79.8;18533;1;0;0
5.2;;58.1;1506;0;1;0
9.5;75,0;70.9;19037;1;0;0
9.5;100,0;81.8;11308;1;0;0
8.5;;79.0;3390;1;0;0
18.5;;78.0;403;1;0;0
7.0;;81.9;1146;1;0;0
5.8;13,0;66.4;5571;1;0;0
10.0;90,0;81.0;31873;1;0;0
5.4;15,0;72.0;5286;1;0;0
3.7;;66.4;15409;1;0;0
5.0;14,0;67.3;722;1;0;0
6.3;30,0;69.3;9626;1;0;0
7.3;75,0;63.8;5466;1;0;0
4.5;;61.6;2929;1;0;0
7.2;70,0;77.8;22004;1;0;0
6.2;;73.5;4560;1;0;0
6.2;;72.4;2000;1;0;0
5.0;;58.0;13;0;1;0
8.0;80,0;92.8;20687;1;0;0
8.5;80,0;66.2;2069;1;0;0
5.0;;61.8;5108;0;1;0
8.0;;52.7;6093;0;1;0
5.0;40,0;72.8;10209;1;0;0
6.4;80,0;79.7;57881;1;0;0
10.3;;87.2;6589;1;0;0
8.5;35,0;69.8;11477;0;1;0
5.6;45,0;68.6;7669;0;1;0
10.2;85,0;83.0;3618;1;0;0
4.2;;60.5;1774;0;1;0
5.6;;;7910;1;0;0
5.6;;76.2;8110;1;0;0
6.2;;83.6;13289;1;0;0
12.7;;86.5;8357;1;0;0
10.0;50,0;66.9;3893;1;0;0
8.1;110,0;91.1;11801;1;0;0
